"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-125.77","49.08","TOFINO A","1038210","2021-07-01 22:00","2021","07","01","22:00","13.3","","12.7","","96","","","M","10","","6","","","M","101.28","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-01 23:00","2021","07","01","23:00","13.6","","13.2","","98","","","M","10","","7","","","M","101.28","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 00:00","2021","07","02","00:00","13.8","","13.6","","99","","","M","10","","9","","","M","101.29","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 01:00","2021","07","02","01:00","14.9","","14.7","","99","","","M","15","","11","","","M","101.28","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 02:00","2021","07","02","02:00","14.5","","14.4","","100","","","M","16","","17","","","M","101.32","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 03:00","2021","07","02","03:00","13.9","","13.9","","100","","","M","15","","14","","","M","101.34","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 04:00","2021","07","02","04:00","14.0","","14.0","","100","","","M","16","","12","","","M","101.35","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 05:00","2021","07","02","05:00","13.9","","13.9","","100","","","M","17","","10","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 06:00","2021","07","02","06:00","13.8","","13.8","","100","","","M","17","","9","","","M","101.42","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 07:00","2021","07","02","07:00","13.8","","13.8","","100","","","M","18","","5","","","M","101.44","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 08:00","2021","07","02","08:00","13.9","","13.9","","100","","","M","17","","8","","","M","101.46","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 09:00","2021","07","02","09:00","13.9","","13.9","","100","","","M","18","","7","","","M","101.49","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 10:00","2021","07","02","10:00","14.7","","14.6","","99","","","M","18","","7","","","M","101.50","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 11:00","2021","07","02","11:00","15.7","","14.9","","95","","","M","17","","8","","","M","101.51","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 12:00","2021","07","02","12:00","16.4","","14.9","","91","","","M","20","","11","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 13:00","2021","07","02","13:00","16.8","","14.9","","89","","","M","20","","13","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 14:00","2021","07","02","14:00","17.8","","15.5","","86","","","M","20","","14","","","M","101.50","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 15:00","2021","07","02","15:00","19.6","","15.5","","77","","","M","23","","18","","","M","101.46","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 16:00","2021","07","02","16:00","19.9","","15.2","","74","","","M","25","","10","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 17:00","2021","07","02","17:00","19.4","","15.4","","78","","","M","20","","8","","","M","101.33","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 18:00","2021","07","02","18:00","16.8","","13.3","","80","","","M","30","","15","","","M","101.32","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 19:00","2021","07","02","19:00","16.6","","13.5","","82","","","M","31","","5","","","M","101.27","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 20:00","2021","07","02","20:00","15.6","","13.2","","86","","","M","31","","9","","","M","101.25","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 21:00","2021","07","02","21:00","14.2","","12.8","","91","","","M","10","","5","","","M","101.28","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 22:00","2021","07","02","22:00","14.1","","13.2","","94","","","M","13","","7","","","M","101.29","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-02 23:00","2021","07","02","23:00","13.8","","13.3","","97","","","M","9","","4","","","M","101.29","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 00:00","2021","07","03","00:00","15.1","","14.6","","97","","","M","15","","11","","","M","101.28","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 01:00","2021","07","03","01:00","14.6","","14.5","","99","","","M","16","","11","","","M","101.29","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 02:00","2021","07","03","02:00","14.5","","14.5","","100","","","M","17","","8","","","M","101.27","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 03:00","2021","07","03","03:00","14.3","","14.3","","100","","","M","12","","1","","","M","101.30","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 04:00","2021","07","03","04:00","14.2","","14.2","","100","","","M","18","","4","","","M","101.31","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 05:00","2021","07","03","05:00","14.1","","14.1","","100","","","M","23","","4","","","M","101.30","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 06:00","2021","07","03","06:00","14.2","","14.2","","100","","","M","21","","5","","","M","101.32","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 07:00","2021","07","03","07:00","14.1","","14.1","","100","","","M","17","","8","","","M","101.33","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 08:00","2021","07","03","08:00","14.2","","14.2","","100","","","M","18","","8","","","M","101.35","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 09:00","2021","07","03","09:00","14.2","","14.2","","100","","","M","17","","8","","","M","101.36","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 10:00","2021","07","03","10:00","14.4","","14.4","","100","","","M","17","","10","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 11:00","2021","07","03","11:00","14.5","","14.4","","99","","","M","19","","10","","","M","101.39","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 12:00","2021","07","03","12:00","14.8","","14.3","","97","","","M","19","","9","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 13:00","2021","07","03","13:00","15.0","","14.0","","94","","","M","19","","9","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 14:00","2021","07","03","14:00","16.3","","14.5","","89","","","M","18","","10","","","M","101.35","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 15:00","2021","07","03","15:00","16.3","","14.4","","88","","","M","19","","14","","","M","101.31","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 16:00","2021","07","03","16:00","16.4","","14.3","","87","","","M","20","","14","","","M","101.27","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 17:00","2021","07","03","17:00","16.9","","13.9","","82","","","M","20","","14","","","M","101.22","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 18:00","2021","07","03","18:00","17.6","","13.7","","78","","","M","25","","10","","","M","101.18","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 19:00","2021","07","03","19:00","17.0","","13.4","","79","","","M","30","","8","","","M","101.15","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 20:00","2021","07","03","20:00","15.7","","13.0","","84","","","M","27","","8","","","M","101.14","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 21:00","2021","07","03","21:00","14.1","","12.6","","91","","","M","10","","3","","","M","101.14","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 22:00","2021","07","03","22:00","13.2","","12.7","","97","","","M","9","","8","","","M","101.15","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-03 23:00","2021","07","03","23:00","12.9","","12.6","","99","","","M","14","","9","","","M","101.14","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 00:00","2021","07","04","00:00","14.5","","14.3","","99","","","M","17","","10","","","M","101.15","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 01:00","2021","07","04","01:00","14.1","","14.0","","99","","","M","18","","9","","","M","101.16","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 02:00","2021","07","04","02:00","13.8","","13.8","","100","","","M","17","","9","","","M","101.18","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 03:00","2021","07","04","03:00","13.7","","13.7","","100","","","M","18","","4","","","M","101.21","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 04:00","2021","07","04","04:00","13.6","","13.6","","100","","","M","20","","1","","","M","101.20","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 05:00","2021","07","04","05:00","13.7","","13.7","","100","","","M","21","","4","","","M","101.21","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 06:00","2021","07","04","06:00","13.7","","13.7","","100","","","M","13","","5","","","M","101.25","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 07:00","2021","07","04","07:00","13.4","","13.4","","100","","","M","16","","12","","","M","101.30","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 08:00","2021","07","04","08:00","13.4","","13.4","","100","","","M","16","","13","","","M","101.32","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 09:00","2021","07","04","09:00","13.6","","13.5","","100","","","M","17","","14","","","M","101.36","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 10:00","2021","07","04","10:00","14.3","","13.7","","96","","","M","17","","10","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 11:00","2021","07","04","11:00","14.5","","13.2","","92","","","M","17","","11","","","M","101.39","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 12:00","2021","07","04","12:00","15.6","","13.9","","89","","","M","18","","10","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 13:00","2021","07","04","13:00","15.2","","13.3","","88","","","M","20","","10","","","M","101.41","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 14:00","2021","07","04","14:00","15.8","","13.2","","84","","","M","20","","12","","","M","101.42","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 15:00","2021","07","04","15:00","16.3","","13.8","","85","","","M","18","","10","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 16:00","2021","07","04","16:00","15.5","","13.4","","87","","","M","19","","12","","","M","101.42","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 17:00","2021","07","04","17:00","14.9","","13.2","","89","","","M","23","","10","","","M","101.43","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 18:00","2021","07","04","18:00","15.1","","13.1","","87","","","M","25","","7","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 19:00","2021","07","04","19:00","14.9","","12.9","","88","","","M","28","","5","","","M","101.39","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 20:00","2021","07","04","20:00","14.2","","12.9","","92","","","M","30","","5","","","M","101.37","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 21:00","2021","07","04","21:00","14.0","","12.9","","93","","","M","27","","9","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 22:00","2021","07","04","22:00","13.8","","12.7","","93","","","M","25","","9","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-04 23:00","2021","07","04","23:00","13.8","","12.9","","94","","","M","29","","7","","","M","101.37","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 00:00","2021","07","05","00:00","13.8","","12.9","","95","","","M","25","","5","","","M","101.39","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 01:00","2021","07","05","01:00","13.7","","13.0","","96","","","M","28","","6","","","M","101.37","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 02:00","2021","07","05","02:00","13.5","","13.1","","97","","","M","32","","1","","","M","101.35","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 03:00","2021","07","05","03:00","13.4","","13.1","","98","","","M","21","","5","","","M","101.36","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 04:00","2021","07","05","04:00","13.0","","12.9","","99","","","M","20","","7","","","M","101.39","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 05:00","2021","07","05","05:00","12.9","","12.7","","99","","","M","18","","9","","","M","101.43","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 06:00","2021","07","05","06:00","12.8","","12.7","","99","","","M","19","","8","","","M","101.44","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 07:00","2021","07","05","07:00","12.9","","12.8","","99","","","M","18","","8","","","M","101.50","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 08:00","2021","07","05","08:00","12.8","","12.7","","99","","","M","16","","13","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 09:00","2021","07","05","09:00","12.9","","12.8","","99","","","M","17","","14","","","M","101.55","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 10:00","2021","07","05","10:00","13.1","","12.7","","97","","","M","16","","15","","","M","101.57","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 11:00","2021","07","05","11:00","13.7","","12.8","","94","","","M","17","","13","","","M","101.60","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 12:00","2021","07","05","12:00","14.2","","12.7","","90","","","M","18","","13","","","M","101.64","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 13:00","2021","07","05","13:00","14.8","","12.7","","87","","","M","17","","14","","","M","101.62","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 14:00","2021","07","05","14:00","15.3","","13.1","","86","","","M","18","","14","","","M","101.64","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 15:00","2021","07","05","15:00","14.8","","12.7","","87","","","M","18","","13","","","M","101.66","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 16:00","2021","07","05","16:00","14.8","","13.0","","89","","","M","19","","10","","","M","101.66","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 17:00","2021","07","05","17:00","13.9","","12.6","","92","","","M","19","","7","","","M","101.63","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 18:00","2021","07","05","18:00","13.7","","12.8","","94","","","M","22","","5","","","M","101.64","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 19:00","2021","07","05","19:00","14.2","","13.0","","92","","","M","31","","9","","","M","101.63","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 20:00","2021","07","05","20:00","13.3","","12.7","","96","","","M","24","","8","","","M","101.61","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 21:00","2021","07","05","21:00","12.7","","12.2","","97","","","M","23","","5","","","M","101.60","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 22:00","2021","07","05","22:00","12.6","","12.4","","99","","","M","22","","4","","","M","101.60","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-05 23:00","2021","07","05","23:00","12.7","","12.5","","99","","","M","15","","5","","","M","101.58","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 00:00","2021","07","06","00:00","12.7","","12.6","","99","","","M","16","","8","","","M","101.56","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 01:00","2021","07","06","01:00","12.4","","12.3","","99","","","M","14","","6","","","M","101.60","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 02:00","2021","07","06","02:00","12.3","","12.3","","100","","","M","19","","5","","","M","101.57","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 03:00","2021","07","06","03:00","12.5","","12.5","","100","","","M","8","","2","","","M","101.51","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 04:00","2021","07","06","04:00","12.8","","12.8","","100","","","M","21","","4","","","M","101.48","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 05:00","2021","07","06","05:00","12.7","","12.7","","100","","","M","23","","3","","","M","101.52","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 06:00","2021","07","06","06:00","12.8","","12.8","","100","","","M","18","","6","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 07:00","2021","07","06","07:00","12.8","","12.8","","100","","","M","18","","12","","","M","101.57","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 08:00","2021","07","06","08:00","13.1","","13.1","","100","","","M","20","","7","","","M","101.59","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 09:00","2021","07","06","09:00","13.4","","13.4","","100","","","M","20","","3","","","M","101.57","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 10:00","2021","07","06","10:00","14.5","","14.0","","97","","","M","19","","9","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 11:00","2021","07","06","11:00","14.8","","13.6","","92","","","M","22","","10","","","M","101.52","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 12:00","2021","07","06","12:00","15.3","","13.9","","92","","","M","20","","10","","","M","101.50","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 13:00","2021","07","06","13:00","15.0","","13.3","","89","","","M","20","","12","","","M","101.47","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 14:00","2021","07","06","14:00","14.9","","13.1","","89","","","M","20","","16","","","M","101.41","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 15:00","2021","07","06","15:00","16.4","","13.9","","85","","","M","20","","12","","","M","101.35","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 16:00","2021","07","06","16:00","19.3","","14.5","","73","","","M","25","","10","","","M","101.29","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 17:00","2021","07","06","17:00","19.4","","14.4","","73","","","M","30","","13","","","M","101.23","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 18:00","2021","07","06","18:00","17.5","","13.7","","78","","","M","29","","17","","","M","101.20","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 19:00","2021","07","06","19:00","15.9","","13.4","","85","","","M","29","","20","","","M","101.15","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 20:00","2021","07","06","20:00","14.6","","13.2","","91","","","M","29","","15","","","M","101.12","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 21:00","2021","07","06","21:00","13.4","","12.7","","96","","","M","28","","10","","","M","101.13","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 22:00","2021","07","06","22:00","13.1","","12.6","","97","","","M","30","","9","","","M","101.11","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-06 23:00","2021","07","06","23:00","13.0","","12.7","","98","","","M","31","","9","","","M","101.10","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 00:00","2021","07","07","00:00","12.9","","12.6","","98","","","M","29","","7","","","M","101.10","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 01:00","2021","07","07","01:00","12.4","","12.1","","98","","","M","25","","9","","","M","101.13","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 02:00","2021","07","07","02:00","12.2","","12.1","","99","","","M","24","","5","","","M","101.15","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 03:00","2021","07","07","03:00","11.8","","11.8","","100","","","M","17","","10","","","M","101.17","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 04:00","2021","07","07","04:00","11.7","","11.7","","100","","","M","21","","4","","","M","101.18","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 05:00","2021","07","07","05:00","11.8","","11.8","","100","","","M","17","","9","","","M","101.21","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 06:00","2021","07","07","06:00","12.1","","12.1","","100","","","M","16","","9","","","M","101.26","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 07:00","2021","07","07","07:00","12.0","","12.0","","100","","","M","18","","12","","","M","101.30","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 08:00","2021","07","07","08:00","12.1","","12.1","","100","","","M","17","","14","","","M","101.33","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 09:00","2021","07","07","09:00","12.8","","12.3","","97","","","M","16","","12","","","M","101.38","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 10:00","2021","07","07","10:00","13.8","","12.6","","92","","","M","16","","14","","","M","101.40","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 11:00","2021","07","07","11:00","13.8","","12.1","","89","","","M","17","","15","","","M","101.46","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 12:00","2021","07","07","12:00","14.1","","12.4","","89","","","M","16","","16","","","M","101.49","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 13:00","2021","07","07","13:00","14.0","","12.4","","90","","","M","17","","14","","","M","101.52","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 14:00","2021","07","07","14:00","14.2","","12.6","","90","","","M","18","","13","","","M","101.52","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 15:00","2021","07","07","15:00","13.7","","12.2","","91","","","M","19","","11","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 16:00","2021","07","07","16:00","13.7","","12.4","","91","","","M","18","","12","","","M","101.53","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 17:00","2021","07","07","17:00","13.3","","12.5","","95","","","M","20","","8","","","M","101.49","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 18:00","2021","07","07","18:00","13.3","","12.2","","93","","","M","18","","7","","","M","101.46","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 19:00","2021","07","07","19:00","13.1","","12.0","","93","","","M","18","","7","","","M","101.44","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 20:00","2021","07","07","20:00","12.9","","11.9","","93","","","M","18","","7","","","M","101.45","","","","","","NA"
"-125.77","49.08","TOFINO A","1038210","2021-07-07 21:00","2021","07","07","21:00","12.7","","11.9","","95","","","M","18","","3","","","M","101.47","","","","","","NA"
