"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 10:00","2021","07","01","10:00","17.4","","13.0","","75","","0.0","","15","","6","","","","101.45","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 11:00","2021","07","01","11:00","17.2","","12.7","","75","","0.0","","15","","3","","","","101.50","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 12:00","2021","07","01","12:00","18.3","","13.2","","72","","0.0","","17","","5","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 13:00","2021","07","01","13:00","17.5","","12.5","","73","","0.0","","17","","12","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 14:00","2021","07","01","14:00","17.2","","12.4","","73","","0.0","","16","","9","","","","101.50","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 15:00","2021","07","01","15:00","17.3","","12.3","","72","","0.0","","15","","6","","","","101.50","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 16:00","2021","07","01","16:00","17.9","","12.8","","72","","0.0","","16","","9","","","","101.47","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 17:00","2021","07","01","17:00","18.5","","13.2","","71","","0.0","","17","","18","","","","101.39","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 18:00","2021","07","01","18:00","14.4","","11.5","","82","","0.0","","16","","17","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 19:00","2021","07","01","19:00","18.7","","13.3","","71","","0.0","","17","","13","","","","101.35","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 20:00","2021","07","01","20:00","17.8","","13.0","","73","","0.0","","20","","17","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 21:00","2021","07","01","21:00","18.1","","13.4","","74","","0.0","","21","","14","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 22:00","2021","07","01","22:00","18.1","","13.8","","76","","0.0","","18","","7","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-01 23:00","2021","07","01","23:00","17.8","","13.8","","77","","0.0","","20","","4","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 00:00","2021","07","02","00:00","17.7","","13.8","","78","","0.0","","21","","1","","","","101.41","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 01:00","2021","07","02","01:00","17.6","","13.7","","78","","0.0","","0","","1","","","","101.44","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 02:00","2021","07","02","02:00","17.0","","13.5","","80","","0.0","","4","","2","","","","101.44","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 03:00","2021","07","02","03:00","16.9","","13.6","","81","","0.0","","2","","3","","","","101.50","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 04:00","2021","07","02","04:00","16.7","","14.0","","84","","0.0","","36","","1","","","","101.52","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 05:00","2021","07","02","05:00","16.2","","12.9","","81","","0.0","","13","","3","","","","101.56","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 06:00","2021","07","02","06:00","14.9","","11.3","","79","","0.0","","15","","1","","","","101.60","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 07:00","2021","07","02","07:00","15.6","","12.7","","83","","0.0","","31","","1","","","","101.59","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 08:00","2021","07","02","08:00","13.4","","11.1","","86","","0.0","","16","","7","","","","101.63","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 09:00","2021","07","02","09:00","16.5","","12.7","","78","","0.0","","16","","6","","","","101.63","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 10:00","2021","07","02","10:00","15.1","","11.5","","79","","0.0","","17","","9","","","","101.64","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 11:00","2021","07","02","11:00","15.0","","11.8","","81","","0.0","","17","","10","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 12:00","2021","07","02","12:00","15.0","","12.0","","82","","0.0","","18","","9","","","","101.66","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 13:00","2021","07","02","13:00","15.8","","12.4","","80","","0.0","","17","","10","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 14:00","2021","07","02","14:00","15.1","","11.7","","81","","0.0","","17","","12","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 15:00","2021","07","02","15:00","15.5","","11.9","","79","","0.0","","17","","12","","","","101.59","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 16:00","2021","07","02","16:00","18.2","","12.3","","68","","0.0","","17","","14","","","","101.52","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 17:00","2021","07","02","17:00","14.7","","11.2","","80","","0.0","","17","","13","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 18:00","2021","07","02","18:00","17.2","","12.4","","73","","0.0","","17","","16","","","","101.45","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 19:00","2021","07","02","19:00","18.2","","12.9","","71","","0.0","","17","","15","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 20:00","2021","07","02","20:00","16.4","","13.0","","80","","0.0","","18","","20","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 21:00","2021","07","02","21:00","16.1","","12.6","","80","","0.0","","16","","12","","","","101.44","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 22:00","2021","07","02","22:00","16.2","","12.5","","79","","0.0","","5","","4","","","","101.44","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-02 23:00","2021","07","02","23:00","16.9","","13.7","","82","","0.0","","3","","5","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 00:00","2021","07","03","00:00","15.4","","12.4","","82","","0.0","","22","","2","","","","101.45","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 01:00","2021","07","03","01:00","15.4","","12.7","","84","","0.0","","17","","3","","","","101.45","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 02:00","2021","07","03","02:00","16.2","","13.7","","85","","0.0","","0","","1","","","","101.47","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 03:00","2021","07","03","03:00","13.9","","11.8","","87","","0.0","","18","","3","","","","101.48","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 04:00","2021","07","03","04:00","13.9","","12.0","","88","","0.0","","15","","4","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 05:00","2021","07","03","05:00","13.6","","11.7","","88","","0.0","","17","","3","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 06:00","2021","07","03","06:00","14.1","","11.9","","86","","0.0","","22","","1","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 07:00","2021","07","03","07:00","14.1","","11.4","","84","","0.0","","17","","4","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 08:00","2021","07","03","08:00","13.3","","11.3","","88","","0.0","","17","","10","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 09:00","2021","07","03","09:00","13.1","","11.1","","88","","0.0","","18","","8","","","","101.54","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 10:00","2021","07","03","10:00","15.3","","12.6","","84","","0.0","","18","","8","","","","101.55","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 11:00","2021","07","03","11:00","16.0","","12.4","","79","","0.0","","17","","11","","","","101.54","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 12:00","2021","07","03","12:00","14.8","","11.5","","81","","0.0","","18","","12","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 13:00","2021","07","03","13:00","16.9","","12.0","","73","","0.0","","17","","11","","","","101.47","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 14:00","2021","07","03","14:00","15.5","","11.4","","77","","0.0","","17","","13","","","","101.44","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 15:00","2021","07","03","15:00","17.7","","12.3","","71","","0.0","","17","","12","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 16:00","2021","07","03","16:00","16.5","","11.8","","74","","0.0","","18","","26","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 17:00","2021","07","03","17:00","15.6","","11.8","","78","","0.0","","18","","26","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 18:00","2021","07","03","18:00","14.8","","11.8","","82","","0.0","","17","","24","","","","101.24","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 19:00","2021","07","03","19:00","15.6","","12.0","","80","","0.0","","17","","23","","","","101.21","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 20:00","2021","07","03","20:00","17.0","","12.1","","73","","0.0","","18","","15","","","","101.21","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 21:00","2021","07","03","21:00","20.7","","12.5","","60","","0.0","","21","","13","","","","101.24","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 22:00","2021","07","03","22:00","18.7","","12.7","","68","","0.0","","19","","5","","","","101.26","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-03 23:00","2021","07","03","23:00","18.3","","14.2","","77","","0.0","","1","","5","","","","101.28","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 00:00","2021","07","04","00:00","16.7","","12.8","","78","","0.0","","17","","5","","","","101.29","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 01:00","2021","07","04","01:00","15.4","","11.3","","77","","0.0","","12","","1","","","","101.32","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 02:00","2021","07","04","02:00","15.9","","11.9","","77","","0.0","","4","","4","","","","101.34","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 03:00","2021","07","04","03:00","14.8","","11.7","","82","","0.0","","11","","2","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 04:00","2021","07","04","04:00","14.5","","12.1","","86","","0.0","","30","","1","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 05:00","2021","07","04","05:00","14.7","","12.7","","88","","0.0","","","","0","","","","101.38","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 06:00","2021","07","04","06:00","14.4","","11.7","","84","","0.0","","20","","3","","","","101.43","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 07:00","2021","07","04","07:00","14.6","","11.8","","83","","0.0","","17","","5","","","","101.46","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 08:00","2021","07","04","08:00","14.5","","11.5","","82","","0.0","","17","","8","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 09:00","2021","07","04","09:00","16.3","","12.3","","77","","0.0","","16","","7","","","","101.51","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 10:00","2021","07","04","10:00","13.7","","11.1","","84","","0.0","","17","","10","","","","101.52","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 11:00","2021","07","04","11:00","15.7","","11.4","","76","","0.0","","16","","8","","","","101.53","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 12:00","2021","07","04","12:00","16.1","","11.4","","73","","0.0","","17","","11","","","","101.54","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 13:00","2021","07","04","13:00","15.6","","11.7","","78","","0.0","","17","","10","","","","101.52","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 14:00","2021","07","04","14:00","16.4","","11.6","","73","","0.0","","16","","10","","","","101.48","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 15:00","2021","07","04","15:00","15.6","","11.5","","77","","0.0","","17","","23","","","","101.43","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 16:00","2021","07","04","16:00","16.7","","11.7","","72","","0.0","","16","","15","","","","101.40","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 17:00","2021","07","04","17:00","22.5","","13.2","","56","","0.0","","23","","20","","","","101.36","","25","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 18:00","2021","07","04","18:00","22.1","","9.6","","45","","0.0","","24","","19","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 19:00","2021","07","04","19:00","18.1","","11.5","","65","","0.0","","20","","23","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 20:00","2021","07","04","20:00","16.5","","11.2","","71","","0.0","","17","","12","","","","101.35","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 21:00","2021","07","04","21:00","16.0","","10.3","","69","","0.0","","18","","16","","","","101.35","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 22:00","2021","07","04","22:00","14.9","","10.7","","76","","0.0","","16","","13","","","","101.36","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-04 23:00","2021","07","04","23:00","14.2","","10.9","","81","","0.0","","18","","10","","","","101.37","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 00:00","2021","07","05","00:00","14.4","","10.9","","80","","0.0","","6","","2","","","","101.39","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 01:00","2021","07","05","01:00","13.7","","11.2","","85","","0.0","","17","","5","","","","101.41","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 02:00","2021","07","05","02:00","13.8","","11.6","","86","","0.0","","20","","14","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 03:00","2021","07","05","03:00","13.9","","11.5","","85","","0.0","","18","","4","","","","101.43","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 04:00","2021","07","05","04:00","14.4","","11.1","","81","","0.0","","16","","3","","","","101.49","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 05:00","2021","07","05","05:00","14.2","","11.2","","82","","0.0","","18","","2","","","","101.54","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 06:00","2021","07","05","06:00","15.0","","11.6","","80","","0.0","","15","","3","","","","101.58","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 07:00","2021","07","05","07:00","14.7","","11.4","","80","","0.0","","16","","8","","","","101.64","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 08:00","2021","07","05","08:00","15.5","","11.8","","78","","0.0","","17","","7","","","","101.68","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 09:00","2021","07","05","09:00","16.5","","12.1","","75","","0.0","","17","","6","","","","101.68","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 10:00","2021","07","05","10:00","16.2","","12.2","","77","","0.0","","19","","12","","","","101.69","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 11:00","2021","07","05","11:00","16.7","","11.8","","73","","0.0","","16","","12","","","","101.71","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 12:00","2021","07","05","12:00","18.9","","12.1","","65","","0.0","","15","","6","","","","101.72","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 13:00","2021","07","05","13:00","18.8","","12.1","","65","","0.0","","13","","5","","","","101.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 14:00","2021","07","05","14:00","17.4","","11.8","","70","","0.0","","16","","12","","","","101.70","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 15:00","2021","07","05","15:00","15.8","","11.7","","77","","0.0","","19","","23","","","","101.67","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 16:00","2021","07","05","16:00","17.3","","12.0","","71","","0.0","","18","","22","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 17:00","2021","07","05","17:00","17.4","","11.8","","70","","0.0","","17","","23","","","","101.60","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 18:00","2021","07","05","18:00","18.5","","11.3","","63","","0.0","","20","","17","","","","101.57","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 19:00","2021","07","05","19:00","18.6","","11.0","","61","","0.0","","19","","17","","","","101.56","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 20:00","2021","07","05","20:00","17.9","","10.6","","62","","0.0","","16","","9","","","","101.55","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 21:00","2021","07","05","21:00","15.1","","10.8","","75","","0.0","","15","","9","","","","101.58","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 22:00","2021","07","05","22:00","14.8","","10.7","","77","","0.0","","15","","5","","","","101.59","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-05 23:00","2021","07","05","23:00","14.4","","11.1","","80","","0.0","","17","","4","","","","101.63","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 00:00","2021","07","06","00:00","14.5","","11.6","","83","","0.0","","7","","2","","","","101.62","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 01:00","2021","07","06","01:00","14.3","","11.1","","81","","0.0","","0","","1","","","","101.64","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 02:00","2021","07","06","02:00","14.7","","11.7","","82","","0.0","","0","","1","","","","101.66","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 03:00","2021","07","06","03:00","13.8","","11.3","","85","","0.0","","","","0","","","","101.67","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 04:00","2021","07","06","04:00","14.1","","11.4","","84","","0.0","","3","","1","","","","101.67","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 05:00","2021","07","06","05:00","13.7","","11.2","","85","","0.0","","11","","2","","","","101.69","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 06:00","2021","07","06","06:00","13.9","","11.0","","82","","0.0","","14","","2","","","","101.73","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 07:00","2021","07","06","07:00","13.7","","11.0","","84","","0.0","","16","","7","","","","101.76","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 08:00","2021","07","06","08:00","14.2","","10.9","","81","","0.0","","16","","7","","","","101.75","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 09:00","2021","07","06","09:00","14.3","","11.5","","83","","0.0","","17","","8","","","","101.70","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 10:00","2021","07","06","10:00","13.8","","11.6","","87","","0.0","","18","","13","","","","101.69","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 11:00","2021","07","06","11:00","16.0","","12.2","","79","","0.0","","17","","9","","","","101.65","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 12:00","2021","07","06","12:00","14.3","","11.7","","85","","0.0","","17","","9","","","","101.62","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 13:00","2021","07","06","13:00","16.8","","11.8","","72","","0.0","","16","","10","","","","101.56","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 14:00","2021","07","06","14:00","16.7","","11.6","","72","","0.0","","17","","11","","","","101.50","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 15:00","2021","07","06","15:00","17.5","","12.2","","71","","0.0","","16","","10","","","","101.42","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 16:00","2021","07","06","16:00","18.4","","12.3","","67","","0.0","","17","","16","","","","101.32","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 17:00","2021","07","06","17:00","16.8","","11.7","","72","","0.0","","15","","16","","","","101.24","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 18:00","2021","07","06","18:00","16.7","","12.0","","74","","0.0","","15","","16","","","","101.20","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 19:00","2021","07","06","19:00","22.0","","13.0","","57","","0.0","","15","","5","","","","101.15","","25","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 20:00","2021","07","06","20:00","18.2","","12.1","","68","","0.0","","22","","2","","","","101.12","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 21:00","2021","07","06","21:00","20.2","","12.2","","60","","0.0","","16","","6","","","","101.13","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 22:00","2021","07","06","22:00","18.7","","11.8","","64","","0.0","","16","","4","","","","101.13","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-06 23:00","2021","07","06","23:00","19.5","","12.3","","63","","0.0","","2","","5","","","","101.12","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-07 00:00","2021","07","07","00:00","16.3","","11.9","","75","","0.0","","16","","6","","","","101.12","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-07 01:00","2021","07","07","01:00","15.6","","12.5","","82","","0.0","","10","","2","","","","101.13","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-07 02:00","2021","07","07","02:00","14.9","","12.0","","83","","0.0","","14","","4","","","","101.15","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-07 03:00","2021","07","07","03:00","15.8","","12.0","","78","","0.0","","29","","1","","","","101.17","","","","","","NA"
"-123.44","48.43","ESQUIMALT HARBOUR","1012710","2021-07-07 04:00","2021","07","07","04:00","14.9","","12.0","","82","","0.0","","16","","4","","","","101.22","","","","","","NA"
